"","Year","State","what","unit","how","Category","chemi_type","ferti_info","chemi_info","Value"
"2800",2016,"NEW YORK","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",50400
"2801",2016,"NEW YORK","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"2802",2016,"NEW YORK","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"2803",2016,"NEW YORK","PROCESSING","CWT","","TOTAL","","","",0
"2804",2016,"NEW YORK","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",50400
"2805",2016,"NORTH CAROLINA"," ACRES HARVESTED","","","TOTAL","","","",1100
"2806",2016,"NORTH CAROLINA"," ACRES PLANTED","","","TOTAL","","","",1200
"2807",2016,"NORTH CAROLINA"," PRODUCTION","$","","TOTAL","","","",24684000
"2808",2016,"NORTH CAROLINA"," PRODUCTION","CWT","","TOTAL","","","",132000
"2809",2016,"NORTH CAROLINA"," YIELD","CWT / ACRE","","TOTAL","","","",120
"2810",2016,"NORTH CAROLINA","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",24684000
"2811",2016,"NORTH CAROLINA","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",132000
"2812",2016,"NORTH CAROLINA","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"2813",2016,"NORTH CAROLINA","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"2814",2016,"NORTH CAROLINA","PROCESSING","CWT","","TOTAL","","","",0
"2815",2016,"NORTH CAROLINA","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",132000
"2816",2016,"OHIO"," ACRES HARVESTED","","","TOTAL","","","",0
"2817",2016,"OHIO"," PRODUCTION","CWT","","TOTAL","","","",0
"2818",2016,"OHIO"," YIELD","CWT / ACRE","","TOTAL","","","",0
"2819",2016,"OREGON"," ACRES HARVESTED","","","TOTAL","","","",2400
"2820",2016,"OREGON"," ACRES PLANTED","","","TOTAL","","","",2500
"2821",2016,"OREGON"," PRODUCTION","$","","TOTAL","","","",20195000
"2822",2016,"OREGON"," PRODUCTION","CWT","","TOTAL","","","",232800
"2823",2016,"OREGON"," YIELD","CWT / ACRE","","TOTAL","","","",97
"2824",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2825",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2826",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2827",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2828",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"2829",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2830",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2831",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(TOTAL)",2700
"2832",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(CLETHODIM = 121011)",0
"2833",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(CLOPYRALID MONO SALT = 117401)",0
"2834",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2835",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"2836",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(SIMAZINE = 80807)",0
"2837",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"2838",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(TERBACIL = 12701)",0
"2839",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(TOTAL)",0
"2840",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"2841",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2842",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(FERRIC SODIUM EDTA = 139114)",0
"2843",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2844",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2845",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(TOTAL)",800
"2846",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(HYDROGEN PEROXIDE = 595)",0
"2847",2016,"OREGON","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(TOTAL)",0
"2848",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2849",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2850",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2851",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2852",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"2853",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2854",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2855",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(CLETHODIM = 121011)",0
"2856",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(CLOPYRALID MONO SALT = 117401)",0
"2857",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2858",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"2859",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(SIMAZINE = 80807)",0
"2860",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"2861",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(TERBACIL = 12701)",0
"2862",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"2863",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2864",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FERRIC SODIUM EDTA = 139114)",0
"2865",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2866",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2867",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(HYDROGEN PEROXIDE = 595)",0
"2868",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2869",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2870",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2871",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2872",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"2873",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2874",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2875",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(CLETHODIM = 121011)",0
"2876",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(CLOPYRALID MONO SALT = 117401)",0
"2877",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2878",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"2879",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(SIMAZINE = 80807)",0
"2880",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"2881",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","HERBICIDE","","(TERBACIL = 12701)",0
"2882",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"2883",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2884",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(FERRIC SODIUM EDTA = 139114)",0
"2885",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2886",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2887",2016,"OREGON","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","OTHER","","(HYDROGEN PEROXIDE = 595)",0
"2888",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2889",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2890",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2891",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2892",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"2893",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2894",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2895",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(CLETHODIM = 121011)",0
"2896",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(CLOPYRALID MONO SALT = 117401)",0
"2897",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2898",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"2899",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(SIMAZINE = 80807)",0
"2900",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"2901",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","HERBICIDE","","(TERBACIL = 12701)",0
"2902",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"2903",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2904",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(FERRIC SODIUM EDTA = 139114)",0
"2905",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2906",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2907",2016,"OREGON","BEARING - APPLICATIONS","NUMBER"," AVG","CHEMICAL","OTHER","","(HYDROGEN PEROXIDE = 595)",0
"2908",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0
"2909",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2910",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2911",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2912",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"2913",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2914",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0
"2915",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","FUNGICIDE","","(TOTAL)",86
"2916",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(CLETHODIM = 121011)",0
"2917",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(CLOPYRALID MONO SALT = 117401)",0
"2918",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2919",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0
"2920",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(SIMAZINE = 80807)",0
"2921",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"2922",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(TERBACIL = 12701)",0
"2923",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","HERBICIDE","","(TOTAL)",0
"2924",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"2925",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"2926",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(FERRIC SODIUM EDTA = 139114)",0
"2927",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",0
"2928",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0
"2929",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","INSECTICIDE","","(TOTAL)",42
"2930",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(HYDROGEN PEROXIDE = 595)",0
"2931",2016,"OREGON","BEARING - TREATED","PCT OF AREA BEARING"," AVG","CHEMICAL","OTHER","","(TOTAL)",0
"2932",2016,"OREGON","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",3769000
"2933",2016,"OREGON","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",34900
"2934",2016,"OREGON","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"2935",2016,"OREGON","PROCESSING - PRODUCTION","$","","TOTAL","","","",16426000
"2936",2016,"OREGON","PROCESSING - PRODUCTION","CWT","","TOTAL","","","",79000
"2937",2016,"OREGON","PROCESSING","CWT","","TOTAL","","","",197900
"2938",2016,"OREGON","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",232800
"2939",2016,"OTHER STATES"," ACRES HARVESTED","","","TOTAL","","","",0
"2940",2016,"OTHER STATES"," ACRES PLANTED","","","TOTAL","","","",0
"2941",2016,"OTHER STATES"," PRODUCTION","$","","TOTAL","","","",0
"2942",2016,"OTHER STATES"," PRODUCTION","CWT","","TOTAL","","","",0
"2943",2016,"OTHER STATES"," YIELD","CWT / ACRE","","TOTAL","","","",0
"2944",2016,"OTHER STATES","FRESH MARKET - PRODUCTION","$","","TOTAL","","","",0
"2945",2016,"OTHER STATES","FRESH MARKET - UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"2946",2016,"OTHER STATES","NOT SOLD - PRODUCTION","CWT","","TOTAL","","","",0
"2947",2016,"OTHER STATES","PROCESSING - PRODUCTION","$","","TOTAL","","","",0
"2948",2016,"OTHER STATES","PROCESSING","CWT","","TOTAL","","","",0
"2949",2016,"OTHER STATES","UTILIZED - PRODUCTION","CWT","","TOTAL","","","",0
"2950",2016,"PENNSYLVANIA"," ACRES HARVESTED","","","TOTAL","","","",0
"2951",2016,"PENNSYLVANIA"," PRODUCTION","CWT","","TOTAL","","","",0
"2952",2016,"PENNSYLVANIA"," YIELD","CWT / ACRE","","TOTAL","","","",0
"2953",2016,"WASHINGTON"," ACRES HARVESTED","","","TOTAL","","","",1300
"2954",2016,"WASHINGTON"," ACRES PLANTED","","","TOTAL","","","",1400
"2955",2016,"WASHINGTON"," PRODUCTION","$","","TOTAL","","","",14077000
"2956",2016,"WASHINGTON"," PRODUCTION","CWT","","TOTAL","","","",122200
"2957",2016,"WASHINGTON"," YIELD","CWT / ACRE","","TOTAL","","","",94
"2958",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"2959",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",100
"2960",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2961",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2962",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2963",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"2964",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUOPYRAM = 80302)",0
"2965",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",0
"2966",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(FOSETYL-AL = 123301)",0
"2967",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"2968",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"2969",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0
"2970",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",200
"2971",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(PYRIMETHANIL = 288201)",0
"2972",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","FUNGICIDE","","(TOTAL)",1000
"2973",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(CLOMAZONE = 125401)",0
"2974",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(CLOPYRALID MONO SALT = 117401)",0
"2975",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0
"2976",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(NAPROPAMIDE = 103001)",0
"2977",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(PARAQUAT = 61601)",0
"2978",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(PENDIMETHALIN = 108501)",0
"2979",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(SIMAZINE = 80807)",0
"2980",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"2981",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","HERBICIDE","","(TOTAL)",1100
"2982",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0
"2983",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0
"2984",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0
"2985",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","",0
"2986",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(DIAZINON = 57801)",0
"2987",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(ENDOSULFAN = 79401)",0
"2988",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(ETOXAZOLE = 107091)",0
"2989",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0
"2990",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0
"2991",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0
"2992",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(TOTAL)",200
"2993",2016,"WASHINGTON","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(ZETA-CYPERMETHRIN = 129064)",0
"2994",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"2995",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0.276
"2996",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",0
"2997",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0
"2998",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0
"2999",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0
"3000",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUOPYRAM = 80302)",0
"3001",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",0
"3002",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FOSETYL-AL = 123301)",0
"3003",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"3004",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0
"3005",2016,"WASHINGTON","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0
